ESTRUTURA;REDE;POSTE;NIVEL;ALTURA;DAS;CABO;CODMAT;NOMEMAT;QTD;CODKIT
N4-COM-POSTE;BIFASICA;CONCRETO;1;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;780755;PARAFUSO,CAB ABAUL,AZ,16X150,D41015;2;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 1, REDE, BIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;BIFASICA;CONCRETO;1;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;780758;PARAFUSO,CAB QUAD,AZ,16X125,D41010;4;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 1, REDE, BIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;BIFASICA;CONCRETO;1;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;330767;FIO, AL P/ AMARRACAO 4AWG-D76001;0,1;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 1, REDE, BIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;BIFASICA;CONCRETO;1;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;252136;ALCA-OLHAL,PREF,AÇO,CAA,4AWG,D730.14.0;4;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 1, REDE, BIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;BIFASICA;CONCRETO;1;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;300662;ISOLADOR POLIM PILAR HIBR,24kV,GSCC010;2;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 1, REDE, BIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;BIFASICA;CONCRETO;1;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;990293;ISOL.ANC,24kV,CS70CT125/900-425,GSCC10/1;4;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 1, REDE, BIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;TRIFASICA;CONCRETO;1;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;230062;POSTE,CONC,CIRC,12/300,GSS002/04;1;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 1, REDE, TRIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;TRIFASICA;CONCRETO;1;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;251833;CINTA,P/POSTE CIRC,170MM,D435.07;1;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 1, REDE, TRIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;TRIFASICA;CONCRETO;1;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;251834;CINTA,P/POSTE CIRC,190MM,D435.07;1;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 1, REDE, TRIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;TRIFASICA;CONCRETO;1;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;780780;PARAFUSO,ROSCA DUP,AZ,16X450,R200,D41028;3;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 1, REDE, TRIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;TRIFASICA;CONCRETO;1;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;230367;CRUZETA,POLIM,2000MM,RETAN,D315.01;2;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 1, REDE, TRIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;TRIFASICA;CONCRETO;1;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;251838;SELA P/ CRUZETA,AZ,116MM,58MM,D470.08;2;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 1, REDE, TRIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;TRIFASICA;CONCRETO;1;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;780710;ARRUELA,QUADRADA,AZ, 50X3X18MM,D41003;8;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 1, REDE, TRIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;TRIFASICA;CONCRETO;1;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;251877;"GANCHO-OLHAL,AZ,SUSP,5000DAN,D0039R-3;FP";6;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 1, REDE, TRIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;TRIFASICA;CONCRETO;1;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;251889;MAO,FRANC,PLANA,AZ,619MM,566MM,D430.02;4;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 1, REDE, TRIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;TRIFASICA;CONCRETO;1;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;251797;OLHAL,AZ,5000DAN,M16,PM-BR/D41005.1;6;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 1, REDE, TRIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;TRIFASICA;CONCRETO;1;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;780753;PARAFUSO,CAB ABAUL,AZ,16X 45,D41015;2;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 1, REDE, TRIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;TRIFASICA;CONCRETO;1;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;780755;PARAFUSO,CAB ABAUL,AZ,16X150,D41015;2;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 1, REDE, TRIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;TRIFASICA;CONCRETO;1;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;780758;PARAFUSO,CAB QUAD,AZ,16X125,D41010;4;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 1, REDE, TRIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;TRIFASICA;CONCRETO;1;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;330767;FIO, AL P/ AMARRACAO 4AWG-D76001;0,15;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 1, REDE, TRIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;TRIFASICA;CONCRETO;1;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;252136;ALCA-OLHAL,PREF,AÇO,CAA,4AWG,D730.14.0;6;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 1, REDE, TRIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;TRIFASICA;CONCRETO;1;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;300662;ISOLADOR POLIM PILAR HIBR,24kV,GSCC010;3;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 1, REDE, TRIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;TRIFASICA;CONCRETO;1;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;990293;ISOL.ANC,24kV,CS70CT125/900-425,GSCC10/1;6;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 1, REDE, TRIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;BIFASICA;CONCRETO;2;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;230062;POSTE,CONC,CIRC,12/300,GSS002/04;1;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;BIFASICA;CONCRETO;2;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;251834;CINTA,P/POSTE CIRC,190MM,D435.07;1;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;BIFASICA;CONCRETO;2;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;251835;CINTA,P/POSTE CIRC,210MM,D435.07;1;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;BIFASICA;CONCRETO;2;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;780781;PARAFUSO,ROSCA DUP,AZ,16X500,R225,D41028;3;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;BIFASICA;CONCRETO;2;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;230367;CRUZETA,POLIM,2000MM,RETAN,D315.01;2;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;BIFASICA;CONCRETO;2;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;251838;SELA P/ CRUZETA,AZ,116MM,58MM,D470.08;2;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;BIFASICA;CONCRETO;2;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;780710;ARRUELA,QUADRADA,AZ, 50X3X18MM,D41003;8;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;BIFASICA;CONCRETO;2;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;251877;"GANCHO-OLHAL,AZ,SUSP,5000DAN,D0039R-3;FP";6;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;BIFASICA;CONCRETO;2;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;251889;MAO,FRANC,PLANA,AZ,619MM,566MM,D430.02;4;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;BIFASICA;CONCRETO;2;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;251797;OLHAL,AZ,5000DAN,M16,PM-BR/D41005.1;6;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;BIFASICA;CONCRETO;2;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;780753;PARAFUSO,CAB ABAUL,AZ,16X 45,D41015;2;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;BIFASICA;CONCRETO;2;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;780755;PARAFUSO,CAB ABAUL,AZ,16X150,D41015;2;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;BIFASICA;CONCRETO;2;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;780758;PARAFUSO,CAB QUAD,AZ,16X125,D41010;4;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;BIFASICA;CONCRETO;2;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;330767;FIO, AL P/ AMARRACAO 4AWG-D76001;0,1;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;BIFASICA;CONCRETO;2;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;252136;ALCA-OLHAL,PREF,AÇO,CAA,4AWG,D730.14.0;4;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;BIFASICA;CONCRETO;2;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;300662;ISOLADOR POLIM PILAR HIBR,24kV,GSCC010;2;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;BIFASICA;CONCRETO;2;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;990293;ISOL.ANC,24kV,CS70CT125/900-425,GSCC10/1;4;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;TRIFASICA;CONCRETO;2;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;230062;POSTE,CONC,CIRC,12/300,GSS002/04;1;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, TRIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;TRIFASICA;CONCRETO;2;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;251834;CINTA,P/POSTE CIRC,190MM,D435.07;1;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, TRIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;TRIFASICA;CONCRETO;2;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;251835;CINTA,P/POSTE CIRC,210MM,D435.07;1;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, TRIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;TRIFASICA;CONCRETO;2;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;780781;PARAFUSO,ROSCA DUP,AZ,16X500,R225,D41028;3;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, TRIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;TRIFASICA;CONCRETO;2;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;230367;CRUZETA,POLIM,2000MM,RETAN,D315.01;2;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, TRIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;TRIFASICA;CONCRETO;2;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;251838;SELA P/ CRUZETA,AZ,116MM,58MM,D470.08;2;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, TRIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;TRIFASICA;CONCRETO;2;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;780710;ARRUELA,QUADRADA,AZ, 50X3X18MM,D41003;8;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, TRIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;TRIFASICA;CONCRETO;2;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;251877;"GANCHO-OLHAL,AZ,SUSP,5000DAN,D0039R-3;FP";6;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, TRIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;TRIFASICA;CONCRETO;2;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;251889;MAO,FRANC,PLANA,AZ,619MM,566MM,D430.02;4;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, TRIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;TRIFASICA;CONCRETO;2;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;251797;OLHAL,AZ,5000DAN,M16,PM-BR/D41005.1;6;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, TRIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;TRIFASICA;CONCRETO;2;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;780753;PARAFUSO,CAB ABAUL,AZ,16X 45,D41015;2;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, TRIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;TRIFASICA;CONCRETO;2;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;780755;PARAFUSO,CAB ABAUL,AZ,16X150,D41015;2;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, TRIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;TRIFASICA;CONCRETO;2;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;780758;PARAFUSO,CAB QUAD,AZ,16X125,D41010;4;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, TRIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;TRIFASICA;CONCRETO;2;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;330767;FIO, AL P/ AMARRACAO 4AWG-D76001;0,15;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, TRIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;TRIFASICA;CONCRETO;2;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;252136;ALCA-OLHAL,PREF,AÇO,CAA,4AWG,D730.14.0;6;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, TRIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;TRIFASICA;CONCRETO;2;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;300662;ISOLADOR POLIM PILAR HIBR,24kV,GSCC010;3;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, TRIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;TRIFASICA;CONCRETO;2;12;300;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;990293;ISOL.ANC,24kV,CS70CT125/900-425,GSCC10/1;6;N4-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, TRIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;BIFASICA;CONCRETO;1;12;600;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;230061;POSTE,CONC,CIRC,12/600,GSS002/05;1;N4-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, BIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;BIFASICA;CONCRETO;1;12;600;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;251834;CINTA,P/POSTE CIRC,190MM,D435.07;1;N4-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, BIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;BIFASICA;CONCRETO;1;12;600;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;251835;CINTA,P/POSTE CIRC,210MM,D435.07;1;N4-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, BIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;BIFASICA;CONCRETO;1;12;600;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;780781;PARAFUSO,ROSCA DUP,AZ,16X500,R225,D41028;3;N4-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, BIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;BIFASICA;CONCRETO;1;12;600;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;230367;CRUZETA,POLIM,2000MM,RETAN,D315.01;2;N4-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, BIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;BIFASICA;CONCRETO;1;12;600;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;251838;SELA P/ CRUZETA,AZ,116MM,58MM,D470.08;2;N4-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, BIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;BIFASICA;CONCRETO;1;12;600;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;780710;ARRUELA,QUADRADA,AZ, 50X3X18MM,D41003;8;N4-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, BIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;BIFASICA;CONCRETO;1;12;600;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;251877;"GANCHO-OLHAL,AZ,SUSP,5000DAN,D0039R-3;FP";6;N4-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, BIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;BIFASICA;CONCRETO;1;12;600;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;251889;MAO,FRANC,PLANA,AZ,619MM,566MM,D430.02;4;N4-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, BIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;BIFASICA;CONCRETO;1;12;600;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;251797;OLHAL,AZ,5000DAN,M16,PM-BR/D41005.1;6;N4-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, BIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;BIFASICA;CONCRETO;1;12;600;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;780753;PARAFUSO,CAB ABAUL,AZ,16X 45,D41015;2;N4-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, BIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;BIFASICA;CONCRETO;1;12;600;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;780755;PARAFUSO,CAB ABAUL,AZ,16X150,D41015;2;N4-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, BIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;BIFASICA;CONCRETO;1;12;600;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;780758;PARAFUSO,CAB QUAD,AZ,16X125,D41010;4;N4-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, BIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;BIFASICA;CONCRETO;1;12;600;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;330767;FIO, AL P/ AMARRACAO 4AWG-D76001;0,1;N4-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, BIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;BIFASICA;CONCRETO;1;12;600;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;252136;ALCA-OLHAL,PREF,AÇO,CAA,4AWG,D730.14.0;4;N4-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, BIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;BIFASICA;CONCRETO;1;12;600;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;300662;ISOLADOR POLIM PILAR HIBR,24kV,GSCC010;2;N4-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, BIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;BIFASICA;CONCRETO;1;12;600;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;990293;ISOL.ANC,24kV,CS70CT125/900-425,GSCC10/1;4;N4-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, BIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;TRIFASICA;CONCRETO;1;12;600;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;230061;POSTE,CONC,CIRC,12/600,GSS002/05;1;N4-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, TRIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;TRIFASICA;CONCRETO;1;12;600;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;251834;CINTA,P/POSTE CIRC,190MM,D435.07;1;N4-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, TRIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
N4-COM-POSTE;TRIFASICA;CONCRETO;1;12;600;CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003;251835;CINTA,P/POSTE CIRC,210MM,D435.07;1;N4-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, TRIFÁSICA, CABO, CABO,NU,CAA,CL.A,4AWG,SWAN,GSC003
